id	type	message	created_time	comments	likes	commentsandlikes
265217103529531_504128856305020	status	Pessoal_ foi montada uma primeira grade para o evento da cyberuniversidade tranzmidia. Ainda definiremos o local_ mas provavelmente será no centro de SP_ a ideia é juntar publico e ser um evento popular. Segue a chamada:__Programa Fluxo da Cyber Universidade em construção!!__Formação do primeiro Ciclo de Foruns de Invenção e Seminário para Março Abril !__Nossa Rede está aberta para propostas e cruzamentos entre temas_ envie para nosso grupo! __( Programa em fluxo elaboração: novos participantes_ temas _ datas_ locais e dinâmica a confirmar )__              _Cidades Tranzmdias - Interzonas entre o virtual e o urbano_ __> Cidade Tranzmidias - Massimo Canevacci e Pedro Paulo Rocha/Attraktor Null __>_ Arte e agenciamento no tempo do pós-virtual_ - Giselle Beiguelman __> _Mobilidades e imobilidades urbanas_ - Lucas Bambozzi __>_Dramáticas do TransHumandos_ - Roberto Alvim __> _Estética e Política _ - Grupo Adorno não é enfeite - Marilia Pisani__> _Arte e tecnologia em Benjamin_ - Grupo Adorno nao é enfeite - Juliana de Souza__>_Ecosistema Tropical_ arquitetura de Redes na América Latina_ - Desislaciones Desisla __> _Arte de Invenção - Urbanismo e Linguagem_ - Grupo Riverão __> _Cidades Subjetivas (a descolonização do imaginário)_- Marisa Greep __> _Guerrilhas do Virtual : Máquina Abstratas e Cyber Política_- Pedro Paulo Rocha Attraktor Null __>_RuidoCracia_ - Daniel Gonzales Attrakor Null Fabi Borges Paloma Kliss__>_ Descentralização das Redes e Pós-Capitalismo _ - Leonardo Gatox Attraktor __>_ A BORDA _ - Coletivos de São Paulo - Felipe Brait & Cia __> _Dominios do Demasiado_ - Fabi Borges __> _Dinâmicas e Desvios _ Redes Sociais_ - Renato Fabri __> _Zonas de Conflito_ internet e não-Violência_Artefacto Cultural [conexão México-Barcelona-Palestina]_ - Marta Molina __> _Gestões Conectivas da Cultura_ - Rede Tranzmidias	2013-02-08T12:57:04+0000	45	10	55
265217103529531_504142356303670	photo		2013-02-08T13:30:14+0000	0	0	0
265217103529531_503907566327149	link	O Estado beligerante: _...el uso de drones (aviones sin tripulación) para eliminar a los principales líderes terroristas_ lo que supone el recurso a ejecuciones selectivas sin control judicial y las muertes de inocentes en acciones....	2013-02-08T03:30:51+0000	0	2	2
265217103529531_503283179722921	link	is a política externa dos democratas dos EUA. Diferente dos Republicanos?Ou quem a define é o complexo industrial-militar?	2013-02-07T02:25:03+0000	0	1	1
265217103529531_503282779722961	link	os libros que uno quiere conservar_ que despiertan empatía con el lector_ los que abren mundos nuevos_ enseñan sobre los misterios de la vida y nos cuentan la historia pública a través de las historias de los seres humanos; esos seguiremos guardándolos después de leerlos_ irán a los estantes_ depositados con amor y cuidado_ y no al tacho de la basura. Seguirán siendo nuestra propiedad_ podremos acariciarlos_ olerlos_ tocarlos. Mientras tanto los libros electrónicos no son propiedad de nadie_ o siguen siendo propiedad de quien te cobra para poder bajarlos...	2013-02-07T02:23:26+0000	0	0	0
265217103529531_502860303098542	link	Última crônica de Enrique Vila-matas: _Me pregunto en qué momento los sospechosos habituales perdieron por completo la noción de que la responsabilidad es complemento indispensable de la libertad. ...nos sobresalta en la descripción kafkiana de ese angosto ámbito de poder_ donde los potentados y los parias están completamente separados. .. el pueblo sabe que sus muertos están bajo tierra ..mientras que los poderosos_ incluso ya muertos_ habitan en lo alto del castillo como antes lo hicieron en vida. De esta injusticia que aspira a ser eterna surge el comentario sublevado de Kafka: “Nuestra salvación es la muerte_ pero no ésta”.	2013-02-06T03:35:45+0000	0	0	0
265217103529531_502860139765225	link	Hay escritores que nos gustan_ escritores a los que admiramos y escritores a los que quisimos desde el primer párrafo del primer libro suyo que nos tuvo entre sus manos. Escritores entrañables cuyas historias se vuelven parte de las nuestras. Jane Austen (1775-1817) es una de ellos..	2013-02-06T03:34:58+0000	0	1	1
265217103529531_502854909765748	link	Um poema de Hölderlin	2013-02-06T03:14:25+0000	0	2	2
265217103529531_502854089765830	link	ções políticas clandestinas dos EUA e de seus aliados: Más de medio centenar de países...participaron en la detención_ tortura y otros abusos de estos sospechosos. Algunos incluso permitieron a la CIA establecer centros de detención en su ...Ver mais	2013-02-06T03:12:04+0000	0	1	1
265217103529531_502853933099179	link	_De Picasso a Matisse_ pasando por el propio Gauguin_ cada uno a su modo_ buscaron en las civilizaciones extinguidas ese toque mágico y magistral que los situaba frente a frente con aquello que ansiaban encontrar: un modelo que contraviniera lo que Occidente ha presentado durante siglos como el canon_lo que hay que seguir_ la perspectiva inventada e impuesta desde el 400 italiano.	2013-02-06T03:11:04+0000	0	0	0
265217103529531_502853809765858	link	El tema central de Un jodido día perfecto sobre la tierra_ uno de los cuentos del libro_ Pron relata la insoportable y autobiográfica experiencia de ser jurado de un concurso literario al que llegan solo textos casi idénticos: “Me juré que ...Ver mais	2013-02-06T03:10:20+0000	0	1	1
265217103529531_502582009793038	link	Olá amigos__espero que esteja todos bem. Escrevo para lançar uma proposta paralela aos nosso seminários (ver doc ficheiro)_ a quem interessar. Um grupo aqui do face_ cyberUniversidade tranzmidia_ está organizando um evento com labs_ foruns e seminários. Tudo está sendo organizado de forma espontânea e gostaria de convidar àqueles que poderiam estar em SP em março para colaborar com as reflexões sobre arte_ cultura_ política e o que aparecer de interessante. Já existem algumas proposta lançadas espontaneamente_ mas ainda não temos calendário fechado. O grupo Adorno não é enfeite foi convidado_ de modo que transmito a todos aqui o convite. Eu estou elaborando uma proposta. Será um encontro interessante por ter gente de todos as áreas e essa diversidade só vai contribuir para tornar mais rico o debate. Qquer informação adicional estamos em contato aqui ou podem acessar a página do grupo na internet.  _Abraços	2013-02-05T11:52:17+0000	2	9	11
265217103529531_502333483151224	status	Começando _Essas Sombras Assombrosas – Os Filmes que Fizeram a América__ sobre como o Cinema mostra os acontecimentos na sociedade em determinados momentos da história_ no Cultura Documentários !	2013-02-05T02:08:31+0000	0	0	0
265217103529531_502032599847979	photo		2013-02-04T14:44:04+0000	0	0	0
265217103529531_501662033218369	status	Cursos on-line em várias (e ótimas!) Universidades.	2013-02-03T19:18:25+0000	0	1	1
265217103529531_501527143231858	video	Ótimo domingo e ótima semana pra vcs!__http://www.youtube.com/watch?v=MClOB9fU0iI	2013-02-03T16:27:35+0000	0	2	2
265217103529531_501491603235412	photo	Pois é...__La maja vestida (Goya) feat. Diego Giusep	2013-02-03T14:47:44+0000	0	0	0
265217103529531_501480059903233	video	Se _Adorno não é enfeite!__ carnaval não é folia!_Algo em que poderia se pensar e se manifestar!!!_Triste realidade do nosso lindo país... ah_ mas lembrei que não somos obrigados a pensar sobre ela!!!__https://www.facebook.com/photo.php?v=395293290564091	2013-02-03T14:12:34+0000	0	0	0
265217103529531_501120913272481	link		2013-02-02T19:29:28+0000	0	1	1
265217103529531_500961963288376	link		2013-02-02T11:09:52+0000	0	1	1
265217103529531_500787669972472	photo		2013-02-02T02:14:19+0000	0	3	3
265217103529531_500700523314520	video	https://soundcloud.com/tranzmidias/guerrilhas-virtuais	2013-02-01T21:23:08+0000	0	3	3
265217103529531_500660603318512	video		2013-02-01T19:12:36+0000	0	3	3
265217103529531_500651293319443	link	Assunto de vital importância!	2013-02-01T18:38:03+0000	0	2	2
265217103529531_500651159986123	link	Novidades do cine espanhol: _..están llegando estos nuevos cineastas que en sus breves obras reflejan preocupaciones_ caprichos_ y hasta obsesiones. Como no podía ser de otra forma_ muchos de estos cortos denuncian la situación que vivimos actualmente_ especialmente la laboral..._.	2013-02-01T18:37:36+0000	0	0	0
265217103529531_500651113319461	link	dois filmes a conferir:	2013-02-01T18:37:09+0000	0	1	1
265217103529531_500650929986146	link	Desencontros: Una película-diario sobre cuatro años de existencia_ un relato que casi funciona como un espejo que acaba convirtiéndose en una comedia romántica generacional sobre un treintañero que no (se) encuentra.	2013-02-01T18:36:24+0000	0	2	2
265217103529531_500650799986159	link	sin la presencia de Ai Weiwei. Tampoco pudo participar en el montaje_ pese a que lo ha supervisado desde su estudio en Pekín; las autoridades no le permiten salir de China_ donde recibe el tratamiento de “enemigo público” y se enfrenta a acusaciones por evasión fiscal y pornografía	2013-02-01T18:35:37+0000	0	1	1
265217103529531_500650673319505	link		2013-02-01T18:35:06+0000	0	1	1
265217103529531_500650236652882	link		2013-02-01T18:34:28+0000	0	2	2
265217103529531_500214980029741	photo	Inflacionária Travessia - p/ Paulo Klein___num terrível disparo que se extravia ao se desgrudar da mesa granulada como ostra periculosa descendo a lonjura das estrias ou aquela espécie mais ríspida do rinoceronte que se esfola pelos ninhos ensurdecedores da discórdia ..._ - leia a continuação no link abaixo	2013-01-31T19:36:23+0000	0	1	1
265217103529531_500148263369746	photo		2013-01-31T16:31:07+0000	0	2	2
265217103529531_498655950185644	video	Boa noite pra vcs!__http://www.youtube.com/watch?v=Jhh9BRhcNGI	2013-01-31T03:17:32+0000	0	1	1
265217103529531_496595197058386	link	Hannah Arendt em filme: “Aparentemente nadie quiere saber que la historia contemporánea ha creado una nueva clase de seres humanos: la clase de los que son confinados en campos de concentración por sus enemigos y en campos de internamiento por sus amigos”.	2013-01-30T23:17:07+0000	0	4	4
265217103529531_496595033725069	link	ovidades na literatura latinoamericana: _ El advenimiento y consolidación de una miríada de sellos independientes a lo largo de América Latina genera un nuevo espacio de intercambio que deslocaliza los tradicionales centros de poder editorial –“situados en España_ en concreto en Barcelona”_ .... en beneficio de la periferia.	2013-01-30T23:16:18+0000	0	3	3
265217103529531_496594887058417	link	Enfermo de literatura:_...soy un lector compulsivo_ porque siento que cuando no leo estoy perdiendo el tiempo_ porque desde niño los libros son parte importantísima de mi vida_ porque aprovecho cualquier ocasión que estoy a solas para leer y sobre todo porque_ como dice Dantzig_ _Leer es mucho más interesante que entretenerse_. E poderia acrescentar _ a título de provocação; Ler rejuvenesce!	2013-01-30T23:15:40+0000	0	2	2
265217103529531_490704954314077	video		2013-01-18T21:37:50+0000	3	4	7
265217103529531_495595710491668	photo		2013-01-28T15:37:38+0000	1	7	8
265217103529531_496196797098226	video	À meia noite_ no Cultura Documentários_ _O Ajuste de Contas_.___No final do século 20_ em resposta às atrocidades horríveis que eram cometidas no mundo inteiro_ mais de 60 países se uniram para lançar o Tribunal Penal Internacional (ICC)_ o primeiro tribunal permanente para processar aqueles que cometem (não importa se poderosos) crimes contra a humanidade_ crimes de guerra e genocídios.__O Ajuste de Contas segue Luis Moreno-Ocampo_ o carismático promotor-chefe do ICC_ durante três anos_ nos quatro continentes enquanto ele e sua equipe emitem incessantemente mandados de prisão contra os chefes do Exército de Resistência do Senhor em Uganda_ levam a julgamento déspotas congoleses_ e desafiam o Conselho de Segurança da ONU a ajudar a indiciar o presidente dei Sudão devido aos massacres de Darfur e abalam o sistema justiciário da Colômbia. Porém_ Moreno-Ocampo tem o mandato_ mas não tem poder policial.__Cada vez mais_ ele precisa pressionar a comunidade internacional para ter força política para a causa_ enquanto esse tribunal minúsculo em Haia luta para mudar o mundo e forjar um novo paradigma para a justiça._	2013-01-30T01:50:13+0000	0	1	1
265217103529531_495692160482023	status	http://www.youtube.com/watch?v=9x0MdIEY4Qo&sns=em	2013-01-28T20:12:28+0000	0	0	0
265217103529531_495665077151398	video		2013-01-28T18:59:19+0000	0	3	3
265217103529531_495279730523266	video		2013-01-27T22:11:47+0000	0	1	1
